product_id,user_id,rating
17061,USER_1086,6
31085,USER_774,6
10461,USER_933,2
3680,USER_1285,3
19669,USER_153,4
55364,USER_1192,8
33384,USER_204,8
21320,USER_877,4
16433,USER_1315,1
32857,USER_969,9
37730,USER_24,8
58205,USER_295,9
30773,USER_16,3
59625,USER_296,10
1785,USER_716,6
27377,USER_1235,10
6581,USER_767,1
13423,USER_558,3
6110,USER_294,4
26710,USER_514,8
54187,USER_645,4
28968,USER_296,1
40184,USER_967,8
25990,USER_814,6
5321,USER_1443,6
49519,USER_857,9
9395,USER_76,5
6971,USER_1266,10
41703,USER_501,1
31923,USER_772,7
44343,USER_964,5
33168,USER_103,3
52112,USER_258,7
23304,USER_515,6
27851,USER_762,1
19927,USER_864,4
25942,USER_680,1
9260,USER_859,9
18322,USER_678,10
50680,USER_1452,3
17939,USER_1040,7
23194,USER_569,5
20684,USER_213,5
24526,USER_948,2
21164,USER_483,4
59181,USER_137,10
19920,USER_998,5
23615,USER_273,9
7142,USER_615,7
50045,USER_856,8
13263,USER_1235,1
5167,USER_1354,7
35971,USER_2,5
36753,USER_277,3
18601,USER_1253,9
47080,USER_1465,2
13115,USER_1365,6
41194,USER_1453,6
50298,USER_1024,8
24996,USER_849,8
44578,USER_1248,2
53979,USER_19,6
37002,USER_1438,6
41832,USER_431,9
7146,USER_733,2
15118,USER_46,4
56709,USER_512,3
58176,USER_1317,2
20457,USER_909,10
37773,USER_1190,1
14534,USER_773,4
51610,USER_67,8
47448,USER_1419,3
9031,USER_762,4
30548,USER_104,5
27293,USER_122,1
37551,USER_1388,2
23860,USER_656,10
50722,USER_341,4
58204,USER_1154,8
26551,USER_275,4
14989,USER_108,3
50039,USER_96,1
43015,USER_48,6
16190,USER_207,4
20965,USER_1436,3
44343,USER_377,6
48469,USER_1298,3
52440,USER_228,8
12953,USER_241,2
24356,USER_714,9
13348,USER_268,1
21275,USER_407,5
46600,USER_209,5
23828,USER_187,2
49008,USER_892,3
40130,USER_829,4
23698,USER_227,3
42165,USER_515,5
2879,USER_668,4
56976,USER_956,1
53441,USER_137,5
46630,USER_890,1
45164,USER_1231,7
24647,USER_158,4
58740,USER_145,7
3282,USER_571,8
15199,USER_1208,10
27372,USER_1009,2
12043,USER_1280,9
55828,USER_1039,8
47527,USER_89,1
18594,USER_850,9
37566,USER_418,8
39514,USER_601,1
46763,USER_928,1
7514,USER_1487,6
14034,USER_580,9
59039,USER_477,5
30595,USER_570,1
6134,USER_937,1
16280,USER_1073,3
54919,USER_10,1
20930,USER_1063,10
15875,USER_935,8
58543,USER_621,6
49810,USER_224,7
50396,USER_430,2
38938,USER_801,8
5320,USER_834,5
29015,USER_428,8
6588,USER_576,4
43084,USER_816,4
17280,USER_1495,7
53786,USER_400,7
25521,USER_1413,8
17874,USER_920,6
40612,USER_1071,1
59730,USER_3,4
53727,USER_540,9
20505,USER_382,4
9914,USER_149,2
28636,USER_108,10
28814,USER_1485,5
42215,USER_21,10
47199,USER_653,10
6049,USER_365,7
48895,USER_1120,1
39782,USER_122,7
31213,USER_637,4
41876,USER_1132,8
33865,USER_377,6
16219,USER_540,8
35044,USER_1349,2
3332,USER_1328,1
13378,USER_1028,2
2747,USER_290,2
26531,USER_907,2
22616,USER_3,8
13479,USER_337,8
39765,USER_45,5
18945,USER_1411,10
26608,USER_1346,10
6676,USER_926,4
47416,USER_1316,10
32832,USER_323,6
34283,USER_802,8
37331,USER_628,8
24973,USER_696,7
59067,USER_456,8
6721,USER_122,4
47046,USER_215,3
28433,USER_136,2
26733,USER_1198,2
57787,USER_1161,6
17437,USER_543,4
13922,USER_1115,7
48237,USER_943,4
57446,USER_269,2
29045,USER_20,4
56446,USER_748,8
12297,USER_1378,6
42730,USER_573,10
35329,USER_343,7
39142,USER_1374,1
7616,USER_575,4
6214,USER_991,3
33283,USER_129,9
23104,USER_544,6
19958,USER_1493,9
22164,USER_1492,5
34550,USER_35,5
15140,USER_172,6
47147,USER_891,2
43574,USER_399,3
47185,USER_986,4
44015,USER_1101,1
6529,USER_815,4
57275,USER_533,5
33068,USER_1389,8
13471,USER_566,7
42801,USER_979,2
12121,USER_149,6
9028,USER_649,4
51462,USER_1455,6
18797,USER_1152,7
8360,USER_114,4
40757,USER_1167,10
12621,USER_150,8
7597,USER_266,7
30926,USER_1105,6
17642,USER_1231,4
25189,USER_866,8
13485,USER_1005,5
27690,USER_774,5
34889,USER_250,9
23667,USER_1385,9
3301,USER_812,10
56296,USER_979,10
22342,USER_1392,8
22376,USER_931,7
50284,USER_950,10
50028,USER_473,5
42006,USER_603,3
23472,USER_1191,2
22376,USER_1011,10
32431,USER_875,1
37068,USER_1131,5
20288,USER_826,9
56912,USER_959,6
53830,USER_728,7
15003,USER_1415,2
53868,USER_545,5
55950,USER_1173,9
13377,USER_679,9
45979,USER_1497,9
20022,USER_413,6
50161,USER_864,7
31991,USER_1347,8
31267,USER_536,6
28928,USER_518,6
28032,USER_154,7
41460,USER_885,5
18162,USER_46,4
28702,USER_50,8
24704,USER_1085,7
7297,USER_1399,6
31838,USER_672,4
42969,USER_133,8
6485,USER_1328,7
52898,USER_299,8
11222,USER_901,6
43252,USER_817,6
17068,USER_441,4
26141,USER_953,6
14778,USER_280,1
56975,USER_616,6
17787,USER_1271,10
50456,USER_1456,3
25990,USER_1187,3
50349,USER_661,8
55292,USER_1398,3
23711,USER_43,3
19414,USER_355,1
4152,USER_843,5
19372,USER_837,9
43212,USER_490,7
15968,USER_610,3
43503,USER_481,3
27785,USER_801,1
27802,USER_208,6
30620,USER_1304,7
55561,USER_1316,4
14752,USER_343,9
28462,USER_873,5
46530,USER_1174,7
21673,USER_1184,1
10105,USER_1432,4
26709,USER_1050,10
28968,USER_584,5
21618,USER_325,4
13613,USER_76,2
19873,USER_1321,8
16945,USER_365,1
4256,USER_661,3
36386,USER_1171,2
45534,USER_624,7
50616,USER_326,6
6734,USER_1232,9
55844,USER_529,5
29298,USER_1119,6
14283,USER_1240,4
59909,USER_1410,5
40545,USER_1056,9
47448,USER_644,10
6617,USER_1393,4
13313,USER_1400,1
34862,USER_1393,8
20689,USER_1498,5
32378,USER_1317,2
50633,USER_369,7
24020,USER_1167,4
40668,USER_129,3
28451,USER_698,9
32277,USER_447,10
10190,USER_1110,10
46762,USER_5,7
28037,USER_158,5
5534,USER_360,6
22977,USER_973,5
44245,USER_759,7
46630,USER_219,8
17091,USER_770,2
29449,USER_883,6
7732,USER_769,3
43227,USER_1343,9
30548,USER_863,4
12827,USER_724,8
22065,USER_806,4
21339,USER_1362,6
51696,USER_557,2
57758,USER_44,8
54731,USER_449,1
49497,USER_1134,7
32722,USER_255,6
12630,USER_968,7
40931,USER_165,9
26959,USER_79,1
42528,USER_432,1
49148,USER_1472,7
55472,USER_1331,9
57051,USER_1470,10
29171,USER_702,4
57717,USER_1255,2
11270,USER_47,10
1577,USER_1114,10
13648,USER_288,9
20194,USER_839,7
57526,USER_711,2
39534,USER_308,6
39062,USER_328,10
35434,USER_702,2
24534,USER_1392,3
37290,USER_805,8
12697,USER_544,1
25521,USER_657,5
8360,USER_455,8
48622,USER_1239,9
19923,USER_570,3
7330,USER_1037,4
54319,USER_497,4
23770,USER_776,10
44512,USER_1248,8
31176,USER_1404,5
28115,USER_896,9
44416,USER_1371,1
57975,USER_945,3
3420,USER_273,7
21858,USER_77,6
15044,USER_38,1
52804,USER_855,5
34374,USER_337,6
40466,USER_912,7
44310,USER_1329,6
59460,USER_1380,9
25664,USER_1071,4
19424,USER_288,10
8971,USER_90,4
3746,USER_966,10
30084,USER_815,4
27178,USER_1181,7
7313,USER_1130,9
28556,USER_228,2
27610,USER_1059,6
10229,USER_718,9
12512,USER_35,3
28284,USER_943,6
17757,USER_866,7
59428,USER_1461,8
26225,USER_1236,6
51733,USER_1434,7
57506,USER_792,4
7616,USER_1402,6
36130,USER_868,1
21858,USER_53,6
30013,USER_1079,1
20668,USER_1414,3
47682,USER_527,8
49931,USER_652,6
45177,USER_565,1
18612,USER_322,1
24217,USER_29,5
15016,USER_1315,5
18342,USER_924,9
50991,USER_602,8
54147,USER_265,2
36031,USER_612,6
10380,USER_21,2
27129,USER_1481,5
49906,USER_766,7
12540,USER_1103,7
4511,USER_228,5
40304,USER_1027,7
22405,USER_1348,5
47147,USER_994,8
2248,USER_976,6
51057,USER_477,6
7006,USER_691,5
59052,USER_4,3
19809,USER_440,7
36753,USER_738,6
37730,USER_729,3
2874,USER_377,1
55093,USER_15,1
20783,USER_560,6
24253,USER_1140,10
54819,USER_139,4
2878,USER_866,10
53319,USER_758,9
37099,USER_888,7
16840,USER_576,4
35947,USER_1100,3
45004,USER_1239,8
39457,USER_569,3
3680,USER_950,9
51538,USER_378,7
1930,USER_1406,4
12934,USER_80,7
50721,USER_823,5
42914,USER_847,3
52439,USER_217,4
58261,USER_1147,7
54081,USER_918,2
52864,USER_595,1
11451,USER_790,8
5142,USER_396,4
3240,USER_917,4
18370,USER_797,1
27771,USER_681,7
20105,USER_984,7
53527,USER_907,8
34216,USER_1384,10
56771,USER_499,8
12630,USER_1485,3
42558,USER_22,1
12305,USER_810,10
5929,USER_1112,5
26283,USER_348,5
19031,USER_862,7
10381,USER_862,4
56021,USER_873,3
48251,USER_720,4
22220,USER_673,4
13031,USER_935,7
58497,USER_866,10
14299,USER_562,5
22562,USER_318,4
51486,USER_980,3
6011,USER_42,1
40527,USER_467,9
17432,USER_65,7
49573,USER_201,8
39259,USER_570,5
2271,USER_177,5
53095,USER_1167,6
42274,USER_203,4
21778,USER_1112,2
46860,USER_362,4
22878,USER_1083,8
49148,USER_493,3
35687,USER_867,10
37636,USER_592,6
11329,USER_1289,10
20215,USER_865,3
38248,USER_1158,3
50751,USER_670,4
8552,USER_1070,1
4631,USER_930,7
6938,USER_550,1
28017,USER_452,7
34790,USER_1050,5
46584,USER_1469,5
11162,USER_777,2
15369,USER_739,5
50338,USER_410,4
27925,USER_1321,4
57607,USER_1459,6
55624,USER_1421,6
7433,USER_122,3
1604,USER_556,10
43375,USER_681,5
39894,USER_500,5
45583,USER_1100,4
47622,USER_1329,5
12475,USER_984,7
9977,USER_1498,6
22981,USER_810,7
13348,USER_881,4
18322,USER_774,3
24378,USER_600,7
41328,USER_1081,3
59911,USER_446,2
9037,USER_869,10
19072,USER_298,2
58326,USER_265,1
58152,USER_1000,2
19999,USER_1031,1
24376,USER_829,10
58577,USER_26,9
23797,USER_201,2
52946,USER_1372,3
28023,USER_1257,1
4838,USER_879,10
10494,USER_1120,6
38579,USER_624,10
51729,USER_808,3
27316,USER_1378,6
2360,USER_1391,7
18687,USER_1389,5
26141,USER_1372,8
40974,USER_318,9
59026,USER_562,8
4727,USER_1253,4
48422,USER_1139,2
46428,USER_1269,8
13288,USER_770,8
21691,USER_897,9
43470,USER_960,3
7758,USER_1196,7
9992,USER_692,5
27165,USER_171,6
54559,USER_82,9
10079,USER_542,8
38626,USER_120,7
8124,USER_498,4
43212,USER_797,1
13762,USER_1348,6
22718,USER_1256,5
36387,USER_119,4
28335,USER_817,8
38952,USER_521,6
38997,USER_436,6
26592,USER_39,2
11861,USER_363,1
48375,USER_135,7
48467,USER_7,3
54084,USER_1436,8
44942,USER_995,9
15517,USER_1320,2
7278,USER_1237,8
40941,USER_639,1
18594,USER_234,7
33048,USER_1185,1
7826,USER_665,3
40999,USER_1499,7
23799,USER_850,3
36445,USER_79,10
46727,USER_616,7
31267,USER_358,7
35399,USER_174,1
26025,USER_605,6
35210,USER_1428,1
41908,USER_1238,10
25492,USER_1106,10
34603,USER_616,1
29480,USER_457,2
15638,USER_511,9
8394,USER_191,10
39241,USER_475,6
55458,USER_1128,10
12219,USER_1253,6
29021,USER_1274,5
31990,USER_226,3
44858,USER_1390,10
35381,USER_194,1
59212,USER_142,1
48720,USER_962,10
28389,USER_162,4
45283,USER_1010,10
21395,USER_22,4
57311,USER_1138,3
54156,USER_102,1
33352,USER_49,5
31688,USER_430,1
50161,USER_1035,3
41447,USER_519,8
36247,USER_1061,7
47158,USER_89,2
34298,USER_1484,7
2059,USER_1441,4
49758,USER_726,2
42862,USER_623,10
18602,USER_1265,1
37474,USER_372,5
48086,USER_379,2
31703,USER_1252,5
4223,USER_162,2
23157,USER_1406,3
45907,USER_1422,4
49888,USER_207,10
13776,USER_659,8
46377,USER_241,5
49162,USER_663,1
51706,USER_883,7
59772,USER_93,6
20047,USER_745,8
20818,USER_24,10
36975,USER_36,5
55239,USER_971,5
38014,USER_364,10
25116,USER_1433,5
36415,USER_405,4
24937,USER_108,2
13824,USER_311,4
40419,USER_970,7
22818,USER_1383,7
59623,USER_893,7
21910,USER_704,3
44877,USER_477,2
4942,USER_703,7
16191,USER_711,8
41910,USER_104,4
39214,USER_1403,6
44813,USER_1086,4
9589,USER_243,5
35670,USER_521,8
42856,USER_1252,3
25848,USER_975,6
5415,USER_695,8
43560,USER_164,2
25654,USER_1121,6
3017,USER_1327,8
11202,USER_1336,4
13550,USER_95,10
4720,USER_259,2
36286,USER_1412,3
28963,USER_1025,7
52906,USER_1193,1
37082,USER_804,3
46862,USER_1438,3
23698,USER_614,5
11936,USER_8,4
17853,USER_1101,10
23589,USER_1303,10
26825,USER_679,8
26537,USER_1298,8
53868,USER_796,3
28298,USER_863,1
29763,USER_660,10
55108,USER_340,10
9103,USER_1309,1
59625,USER_739,4
34184,USER_509,8
27893,USER_53,1
19964,USER_586,4
50284,USER_925,1
9258,USER_1166,6
14326,USER_472,10
33403,USER_197,2
57132,USER_304,7
55239,USER_590,4
34008,USER_217,2
36898,USER_1024,9
20012,USER_1061,5
44001,USER_1154,1
38752,USER_1458,2
5724,USER_620,1
55095,USER_298,10
14606,USER_194,1
12807,USER_760,1
39800,USER_1498,1
8182,USER_208,3
55373,USER_1355,2
5167,USER_363,2
55526,USER_176,5
36551,USER_604,5
35894,USER_1491,1
9977,USER_24,4
24664,USER_617,10
52371,USER_249,2
24162,USER_1386,10
49792,USER_1459,7
33971,USER_1316,8
49781,USER_768,9
31189,USER_1047,1
55873,USER_939,9
9548,USER_362,7
9597,USER_959,5
12540,USER_722,7
56869,USER_1043,3
48855,USER_956,9
57288,USER_319,5
21050,USER_208,10
52864,USER_1226,9
19624,USER_1174,2
5933,USER_288,3
6102,USER_469,3
32627,USER_301,2
5321,USER_545,5
37002,USER_203,4
8403,USER_1155,9
43212,USER_570,9
35430,USER_142,4
6929,USER_641,3
56703,USER_1471,6
7640,USER_493,1
16138,USER_656,3
50730,USER_1259,4
41724,USER_843,7
26677,USER_521,1
24178,USER_305,8
19145,USER_494,7
20763,USER_699,3
21577,USER_1312,2
11192,USER_218,10
6589,USER_1328,2
59940,USER_719,5
37279,USER_74,1
5209,USER_655,3
29569,USER_441,2
32643,USER_459,8
12773,USER_1021,7
1906,USER_832,5
2271,USER_1279,1
4058,USER_751,4
51428,USER_1424,5
37247,USER_280,4
50755,USER_952,2
49906,USER_778,10
56315,USER_64,1
1876,USER_852,3
14675,USER_896,6
9615,USER_77,8
19887,USER_88,5
46383,USER_469,7
25465,USER_1217,10
14350,USER_952,9
34424,USER_244,4
27653,USER_1442,3
37006,USER_1250,1
44209,USER_1006,8
7347,USER_887,8
3831,USER_207,6
3162,USER_1167,5
9331,USER_618,3
41861,USER_178,1
27357,USER_820,1
31422,USER_633,1
12953,USER_578,2
4734,USER_580,3
8112,USER_1232,4
45228,USER_222,5
45385,USER_57,10
9169,USER_438,2
22018,USER_927,2
7143,USER_116,1
2724,USER_141,2
44859,USER_48,2
13002,USER_1410,5
60000,USER_167,7
23797,USER_1335,6
33273,USER_575,4
45202,USER_676,5
38455,USER_92,2
47330,USER_424,1
56618,USER_982,6
11386,USER_438,8
48969,USER_734,5
14310,USER_1123,9
49289,USER_758,6
29878,USER_1013,7
58732,USER_176,6
28037,USER_1496,6
24661,USER_549,6
44637,USER_919,6
46055,USER_592,9
28283,USER_1307,10
27505,USER_1269,9
14304,USER_179,8
2574,USER_575,5
24836,USER_1311,1
32482,USER_574,7
8129,USER_1160,2
30866,USER_1107,4
57446,USER_1492,8
26320,USER_778,5
27447,USER_245,6
9636,USER_696,3
2824,USER_115,3
55087,USER_252,1
44553,USER_182,8
47995,USER_537,5
25334,USER_361,2
29258,USER_1458,1
22953,USER_16,8
49828,USER_979,3
43493,USER_628,8
47035,USER_358,10
55197,USER_605,6
56113,USER_1374,3
6348,USER_1408,7
7935,USER_735,10
14734,USER_1034,5
1841,USER_859,7
17545,USER_886,6
2928,USER_787,4
5798,USER_666,3
42952,USER_690,1
55505,USER_858,2
6694,USER_676,7
14112,USER_1120,3
52548,USER_1273,8
37769,USER_736,4
42006,USER_1225,5
58859,USER_707,3
33754,USER_1119,1
38657,USER_1068,7
4831,USER_232,5
12953,USER_769,10
10137,USER_460,2
15797,USER_899,5
11270,USER_35,4
3647,USER_1431,6
37896,USER_1383,4
33653,USER_985,8
38505,USER_193,9
5506,USER_3,1
9661,USER_165,5
13613,USER_468,4
28578,USER_268,10
26199,USER_967,3
12337,USER_1308,10
29798,USER_706,9
24996,USER_1430,9
23724,USER_79,10
27762,USER_1484,10
27756,USER_8,9
57567,USER_886,9
46353,USER_1104,3
36286,USER_1021,10
12708,USER_929,4
50503,USER_737,4
43856,USER_60,10
11085,USER_1307,7
19343,USER_1383,10
11593,USER_458,1
10406,USER_238,1
52345,USER_216,4
51340,USER_583,6
41316,USER_701,1
19927,USER_1466,10
12535,USER_403,8
6953,USER_27,1
47619,USER_565,6
6168,USER_460,4
33148,USER_1026,9
18308,USER_790,9
26408,USER_817,6
7317,USER_1128,10
5928,USER_114,10
59921,USER_224,5
11522,USER_1359,1
19665,USER_1399,9
3816,USER_356,1
52575,USER_959,1
2655,USER_1330,6
55933,USER_1045,1
11843,USER_1435,7
48174,USER_1428,9
5259,USER_1290,9
52661,USER_594,9
59353,USER_131,3
27082,USER_448,7
4091,USER_1124,3
49737,USER_416,10
41830,USER_762,10
1612,USER_847,1
55233,USER_115,9
13266,USER_1314,8
36031,USER_954,10
38618,USER_160,9
22977,USER_741,5
14075,USER_956,6
33068,USER_962,10
21283,USER_1465,8
20789,USER_213,10
29798,USER_1299,10
10569,USER_963,9
13180,USER_615,7
43070,USER_75,10
58970,USER_486,3
18420,USER_1080,1
46045,USER_1492,2
36893,USER_495,1
10461,USER_277,4
31244,USER_7,5
16098,USER_895,3
49578,USER_204,5
25961,USER_1041,1
22229,USER_255,9
14876,USER_540,5
39296,USER_965,7
9124,USER_801,7
19199,USER_1411,4
38960,USER_1474,1
3287,USER_529,8
16433,USER_273,8
4250,USER_858,1
20168,USER_379,6
27814,USER_45,6
35818,USER_527,3
45955,USER_462,4
39158,USER_524,4
40304,USER_590,7
6306,USER_279,4
40319,USER_1118,9
13002,USER_210,8
35633,USER_991,3
48431,USER_1419,1
29567,USER_1178,2
44816,USER_967,9
27746,USER_330,10
34581,USER_947,6
20194,USER_1342,1
41460,USER_1087,9
1557,USER_914,6
25782,USER_867,9
8336,USER_912,2
6155,USER_1265,7
29795,USER_1019,2
44772,USER_1427,7
41278,USER_492,4
3930,USER_367,3
35785,USER_253,8
45334,USER_985,10
4879,USER_1366,4
37145,USER_1447,7
53479,USER_1476,8
5379,USER_761,4
16317,USER_585,9
26025,USER_317,9
51521,USER_936,6
7305,USER_50,10
39298,USER_1352,5
52317,USER_570,5
2199,USER_898,2
26246,USER_704,8
45990,USER_497,7
26444,USER_197,8
26563,USER_1442,8
20191,USER_310,7
12436,USER_447,1
47100,USER_1398,10
26693,USER_472,3
7300,USER_587,5
37636,USER_111,10
51166,USER_152,3
16494,USER_1355,7
54899,USER_1054,6
48422,USER_1055,10
6116,USER_1382,10
32870,USER_671,7
55564,USER_137,2
22182,USER_247,10
36791,USER_1186,1
6303,USER_1207,4
2824,USER_1193,1
39967,USER_1230,7
56363,USER_707,6
52670,USER_201,9
21409,USER_748,1
38551,USER_376,2
28056,USER_985,8
28653,USER_309,9
19975,USER_1002,2
50161,USER_1302,7
18602,USER_430,7
22230,USER_1142,3
32245,USER_1080,1
26723,USER_1374,6
23246,USER_847,8
46261,USER_1421,9
41761,USER_185,9
11204,USER_348,7
57918,USER_671,10
23271,USER_668,7
36509,USER_70,3
35541,USER_281,1
25951,USER_84,10
24704,USER_29,5
7576,USER_37,4
1911,USER_1349,9
12864,USER_422,7
41738,USER_626,10
18238,USER_741,2
48807,USER_212,8
14372,USER_1260,6
19968,USER_1334,7
57736,USER_136,1
10322,USER_40,2
10569,USER_333,4
43041,USER_816,2
42633,USER_898,8
4234,USER_1491,7
50964,USER_538,3
14779,USER_647,5
45907,USER_1004,4
26792,USER_496,3
48970,USER_581,5
57750,USER_1187,6
25944,USER_926,8
11012,USER_909,8
37331,USER_279,9
59078,USER_665,7
26858,USER_892,7
52370,USER_1366,9
7857,USER_376,7
24265,USER_1209,1
11589,USER_296,5
19920,USER_967,4
22684,USER_264,8
23689,USER_345,8
11302,USER_1376,1
58889,USER_59,8
44200,USER_979,2
34511,USER_1265,6
4211,USER_850,7
4879,USER_1049,3
40094,USER_11,6
29225,USER_44,5
11516,USER_1124,4
55884,USER_67,8
25454,USER_1488,1
50456,USER_309,9
58875,USER_1440,2
37769,USER_1098,8
18369,USER_374,5
14120,USER_414,2
37290,USER_1295,7
18994,USER_459,8
25900,USER_239,1
15316,USER_742,7
7646,USER_1047,2
5594,USER_569,2
42104,USER_352,8
11088,USER_220,6
50311,USER_1151,8
2826,USER_82,4
51679,USER_674,4
51486,USER_370,1
37257,USER_1346,9
20404,USER_418,3
37302,USER_390,9
30597,USER_529,8
55197,USER_58,3
25487,USER_544,9
57089,USER_104,6
38129,USER_1414,7
49676,USER_179,8
44112,USER_916,2
18453,USER_235,5
28351,USER_140,10
32275,USER_917,4
19679,USER_909,5
53943,USER_853,7
33712,USER_1151,3
38205,USER_234,9
12327,USER_169,9
27759,USER_649,8
37266,USER_1484,9
45016,USER_790,6
9230,USER_1183,1
57718,USER_1379,10
38379,USER_20,2
13337,USER_472,2
22390,USER_1039,10
30324,USER_953,1
7000,USER_40,7
11456,USER_109,10
34424,USER_1223,2
14894,USER_873,7
48147,USER_871,3
18298,USER_709,7
37675,USER_1294,6
48095,USER_1372,6
11192,USER_832,4
4932,USER_468,9
7346,USER_1127,6
10381,USER_337,7
29028,USER_752,3
12463,USER_1123,2
44718,USER_1465,6
6328,USER_1168,9
58695,USER_952,6
23856,USER_382,3
28814,USER_1023,4
30959,USER_420,7
44001,USER_207,5
14577,USER_777,10
35322,USER_872,5
11478,USER_502,2
43528,USER_1057,4
51672,USER_752,4
26592,USER_489,9
42213,USER_970,8
26002,USER_419,4
19982,USER_234,6
16950,USER_822,2
55257,USER_1475,9
57155,USER_776,2
8445,USER_889,3
40083,USER_1093,1
53964,USER_175,1
51521,USER_61,9
57446,USER_145,4
5259,USER_129,4
53427,USER_471,3
36724,USER_120,3
21696,USER_203,5
33897,USER_568,10
25205,USER_1212,7
46954,USER_1388,8
52422,USER_245,7
37561,USER_796,1
50626,USER_669,1
50698,USER_141,5
5568,USER_395,4
37959,USER_264,8
25326,USER_1347,5
51200,USER_160,2
58861,USER_1218,2
24661,USER_984,1
43217,USER_1336,8
35093,USER_316,2
29682,USER_795,6
14606,USER_708,4
3738,USER_673,6
12139,USER_1191,3
24178,USER_1394,6
27062,USER_354,4
26026,USER_9,4
50673,USER_178,2
16052,USER_430,4
49289,USER_1150,6
1764,USER_1359,1
55870,USER_812,8
7265,USER_1452,7
19504,USER_3,2
34341,USER_1488,1
59710,USER_551,5
6155,USER_1454,6
39247,USER_1109,4
13918,USER_112,5
38960,USER_534,7
15191,USER_521,7
43497,USER_784,7
5908,USER_1303,2
3311,USER_440,7
12918,USER_1080,4
49099,USER_890,10
49984,USER_206,8
57002,USER_557,3
5341,USER_444,2
56420,USER_678,7
29253,USER_159,7
2287,USER_456,5
46819,USER_902,1
16072,USER_1000,10
42653,USER_771,2
2285,USER_582,5
26592,USER_305,8
25670,USER_673,5
12426,USER_323,1
19559,USER_1283,3
18950,USER_884,3
39545,USER_52,9
9427,USER_292,3
55586,USER_1197,3
3332,USER_1069,10
30926,USER_1053,2
19223,USER_521,8
25351,USER_671,1
7439,USER_1145,8
42805,USER_210,10
37247,USER_228,2
52372,USER_1052,6
11936,USER_967,6
12482,USER_42,6
42633,USER_461,10
27771,USER_831,9
3504,USER_128,9
52831,USER_311,2
17415,USER_932,2
14521,USER_838,5
47614,USER_1010,5
22384,USER_576,3
5467,USER_317,10
2624,USER_871,9
58504,USER_1389,4
31703,USER_1353,3
39544,USER_249,3
28588,USER_180,5
17515,USER_805,7
53102,USER_343,6
30488,USER_358,1
54478,USER_1027,9
51050,USER_429,8
51022,USER_893,10
37421,USER_905,3
56230,USER_1352,5
34360,USER_310,4
54643,USER_952,2
13210,USER_1129,7
27437,USER_507,8
20930,USER_789,1
42648,USER_1198,6
34055,USER_585,4
13027,USER_1312,5
59921,USER_1295,4
23077,USER_1157,1
15648,USER_1443,10
16317,USER_17,4
48365,USER_1366,2
26251,USER_1011,1
18638,USER_146,7
7299,USER_602,6
49988,USER_58,1
23598,USER_799,5
49639,USER_398,10
56056,USER_876,1
33778,USER_807,2
51920,USER_1313,8
10197,USER_478,4
38384,USER_74,3
48086,USER_400,2
49832,USER_480,10
39155,USER_385,2
17787,USER_347,9
41154,USER_232,1
24079,USER_583,8
32869,USER_661,6
8620,USER_802,6
39371,USER_398,7
54872,USER_524,8
45385,USER_33,10
20540,USER_905,7
24698,USER_734,7
56484,USER_520,10
42805,USER_539,7
14729,USER_973,3
9677,USER_1161,3
35999,USER_1481,1
22220,USER_405,9
39011,USER_607,2
11160,USER_1012,9
39514,USER_185,1
9169,USER_968,10
45500,USER_732,9
3639,USER_408,7
28968,USER_267,1
21273,USER_151,5
13226,USER_959,4
54913,USER_305,5
12526,USER_368,6
52524,USER_416,2
38618,USER_376,4
27287,USER_424,4
48330,USER_571,8
49363,USER_725,8
12244,USER_742,5
33023,USER_142,3
39906,USER_536,9
56693,USER_47,10
43197,USER_471,9
45283,USER_943,9
46256,USER_756,5
8764,USER_619,6
20369,USER_1449,8
17893,USER_477,9
44095,USER_568,3
15778,USER_1186,9
51088,USER_898,4
11921,USER_1316,9
10464,USER_22,7
46422,USER_1138,3
20033,USER_339,1
10104,USER_964,2
22250,USER_1066,10
50753,USER_1442,8
38960,USER_88,7
20921,USER_851,8
48796,USER_1295,10
25939,USER_33,2
12557,USER_645,7
47147,USER_481,4
14727,USER_1495,3
3696,USER_178,5
3777,USER_974,10
56420,USER_468,7
56798,USER_421,2
53842,USER_1272,9
33865,USER_869,2
53822,USER_882,2
33384,USER_112,4
28771,USER_843,4
51628,USER_0,3
16127,USER_1195,5
58909,USER_527,1
11827,USER_1471,3
9250,USER_1378,2
3644,USER_367,3
47629,USER_84,8
32158,USER_818,3
18841,USER_298,2
26818,USER_388,5
18944,USER_279,5
57613,USER_172,4
19968,USER_31,1
55526,USER_525,7
9230,USER_362,2
42694,USER_1417,8
27981,USER_978,9
26808,USER_1357,1
34492,USER_1034,4
14157,USER_401,8
45797,USER_22,4
22405,USER_289,3
54659,USER_623,8
57336,USER_156,6
4256,USER_364,4
11329,USER_1189,8
6693,USER_532,3
30525,USER_420,1
16444,USER_797,4
40044,USER_1217,5
17668,USER_1275,5
51723,USER_626,9
14727,USER_75,6
3125,USER_1068,8
29296,USER_228,2
56365,USER_1155,4
53612,USER_666,6
27025,USER_869,10
44858,USER_571,6
7046,USER_148,2
52120,USER_41,9
59598,USER_1179,10
40101,USER_831,3
1915,USER_873,6
40672,USER_855,1
54913,USER_687,6
5827,USER_1269,4
38658,USER_938,2
55561,USER_563,7
28806,USER_638,8
56975,USER_545,6
55910,USER_862,5
25835,USER_418,1
