product_id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,product_name,imageUrl,Brand,tags
29753,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fossil Men Black Dial Chronograph Watch FS4249,http://assets.myntassets.com/assets/images/29753/2016/5/20/11463745812851-Fossil-Men-Black-Dial-Chronograph-Watch-FS4249-8921463745812711-1.jpg,Fossil,Men Accessories Watches Watches Black Winter Casual Fossil Men Black Dial Chronograph Watch FS4249
57767,Women,Personal Care,Skin,Face Moisturisers,White,Spring,Unknown,Lotus Herbals Whiteglow Yogurt Skin Whitening & Brightening Face Masque 80 g,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Whiteglow-Skin-Whitening---Brightening-Masque_f74fe710ac627cda099dc0ed533bea68_images.jpg,Lotus,Women Personal Care Skin Face Moisturisers White Spring Unknown Lotus Herbals Whiteglow Yogurt Skin Whitening & Brightening Face Masque 80 g
59428,Women,Accessories,Bags,Handbags,White,Summer,Casual,Spice Art Women White Handbag,http://assets.myntassets.com/v1/images/style/properties/Spice-Art-Women-White-Handbag_258d468ca7409d013ed9c7318f5ac40e_images.jpg,Spice,Women Accessories Bags Handbags White Summer Casual Spice Art Women White Handbag
31020,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Arrow New York Men Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/5fbfc29558ceaf9834872c0cbba23796_images.jpg,Arrow,Men Apparel Topwear Tshirts Green Summer Casual Arrow New York Men Green T-shirt
14632,Men,Accessories,Mufflers,Mufflers,Green,Fall,Casual,United Colors of Benetton Men Solid Green Mufflers,http://assets.myntassets.com/v1/images/style/properties/1c8e6ac033e34bf7c7d3982eb7f600aa_images.jpg,United,Men Accessories Mufflers Mufflers Green Fall Casual United Colors of Benetton Men Solid Green Mufflers
46875,Men,Accessories,Socks,Socks,Grey,Summer,Casual,Lino Perros Men Pack of 2 Socks,http://assets.myntassets.com/v1/images/style/properties/bef1f49da6d443251521f2bb1903eba5_images.jpg,Lino,Men Accessories Socks Socks Grey Summer Casual Lino Perros Men Pack of 2 Socks
45727,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,Folklore Women Black Kurta,http://assets.myntassets.com/v1/images/style/properties/4037a41e3f16242b9116a9574a84f67e_images.jpg,Folklore,Women Apparel Topwear Kurtas Black Summer Ethnic Folklore Women Black Kurta
32587,Women,Apparel,Bottomwear,Shorts,Black,Summer,Casual,Only  Women Black Shorts,http://assets.myntassets.com/v1/images/style/properties/26902fcf3a33ef3199cea6f456ffa07b_images.jpg,Only,Women Apparel Bottomwear Shorts Black Summer Casual Only  Women Black Shorts
5629,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,Casual,ADIDAS Women's Adi Groove Pink Flip Flop,http://assets.myntassets.com/v1/images/style/properties/972de7d1ae41a8fdaad1288af275f638_images.jpg,ADIDAS,Women Footwear Flip Flops Flip Flops Pink Summer Casual ADIDAS Women's Adi Groove Pink Flip Flop
44851,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Puma Men Red Ferrari T-shirt,http://assets.myntassets.com/v1/images/style/properties/7cabff5abf85129e80954159117af8a3_images.jpg,Puma,Men Apparel Topwear Tshirts Red Summer Casual Puma Men Red Ferrari T-shirt
49781,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,Casual,Little Miss Intimates Black Pyjama Set,http://assets.myntassets.com/v1/images/style/properties/af55bb4399c20484ec9afd0f3cd966c5_images.jpg,Little,Women Apparel Loungewear and Nightwear Night suits Black Summer Casual Little Miss Intimates Black Pyjama Set
14085,Men,Apparel,Topwear,Sweaters,White,Fall,Casual,Flying Machine Men Check White Sweaters,http://assets.myntassets.com/v1/images/style/properties/967a59badb47d3abca8b3a92c1921836_images.jpg,Flying,Men Apparel Topwear Sweaters White Fall Casual Flying Machine Men Check White Sweaters
59045,Women,Footwear,Shoes,Heels,Turquoise Blue,Winter,Party,Carlton London Women Turquoise Blue Pumps,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Turquoise-Blue-Pumps_d742c7230f7040798be5f18098c1b9f9_images.jpg,Carlton,Women Footwear Shoes Heels Turquoise Blue Winter Party Carlton London Women Turquoise Blue Pumps
4847,Men,Apparel,Topwear,Jackets,Black,Summer,Casual,ADIDAS Men Revo Black Jacket,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Revo-Black-Jacket_3c28255736779fd4dd663e07752032af_images.jpg,ADIDAS,Men Apparel Topwear Jackets Black Summer Casual ADIDAS Men Revo Black Jacket
15485,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,Puma Women TP Funky Workout Black Track Pants,http://assets.myntassets.com/v1/images/style/properties/c5776aea60e9dd51f2396d437de630a3_images.jpg,Puma,Women Apparel Bottomwear Track Pants Black Fall Sports Puma Women TP Funky Workout Black Track Pants
49916,Women,Apparel,Saree,Sarees,Blue,Fall,Ethnic,Fabindia Blue Printed Ajrakh Dhonekhali Saree,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Blue-Sari_dee8a3b9bf2a460c06432edfce753f8b_images.jpg,Fabindia,Women Apparel Saree Sarees Blue Fall Ethnic Fabindia Blue Printed Ajrakh Dhonekhali Saree
21918,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,BIBA Women Printed Purple Kurta,http://assets.myntassets.com/v1/images/style/properties/89fdbbd5cec354c1aae5112077b87e6a_images.jpg,BIBA,Women Apparel Topwear Kurtas Purple Fall Ethnic BIBA Women Printed Purple Kurta
41028,Men,Accessories,Headwear,Caps,Olive,Summer,Casual,Lee Men Olive Cap,http://assets.myntassets.com/v1/images/style/properties/6e9974d057395a1aefd2185476175559_images.jpg,Lee,Men Accessories Headwear Caps Olive Summer Casual Lee Men Olive Cap
35971,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Flying Machine Men Tee Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/770dfb6b5b976390929b68c0522b46e9_images.jpg,Flying,Men Apparel Topwear Tshirts Black Summer Casual Flying Machine Men Tee Black T-shirt
52371,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,Casual,Red Rose Women Blue Nightdress,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Blue-Nightdress_2943c7eea0b11e5aeabd56a272e56d36_images.jpg,Red,Women Apparel Loungewear and Nightwear Nightdress Blue Winter Casual Red Rose Women Blue Nightdress
7857,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Proline Men Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/5e0cc5204afdfc130ab3a2046031f068_images.jpg,Proline,Men Apparel Topwear Tshirts Black Fall Casual Proline Men Black T-shirt
2870,Women,Footwear,Shoes,Heels,Red,Winter,Ethnic,Catwalk Women Ethnic Red Heels,http://assets.myntassets.com/v1/images/style/properties/da6bb6f69358b3655ff52b09f31b6f3e_images.jpg,Catwalk,Women Footwear Shoes Heels Red Winter Ethnic Catwalk Women Ethnic Red Heels
32815,Women,Footwear,Flip Flops,Flip Flops,Brown,Winter,Casual,iPanema Women Temas Brown Flip Flops,http://assets.myntassets.com/v1/images/style/properties/2efe9f9ca35e0571033443d3de2fae55_images.jpg,iPanema,Women Footwear Flip Flops Flip Flops Brown Winter Casual iPanema Women Temas Brown Flip Flops
32158,Women,Accessories,Socks,Socks,Navy Blue,Summer,Casual,Playboy Women Playmate Navy Socks,http://assets.myntassets.com/v1/images/style/properties/Playboy-Women-Playmate-Navy-Socks_35c5d5809312f69a5ff01820c43d6731_images.jpg,Playboy,Women Accessories Socks Socks Navy Blue Summer Casual Playboy Women Playmate Navy Socks
34966,Women,Accessories,Stoles,Stoles,Purple,Summer,Ethnic,Fabindia Women Printed Purple Chanderi Stole,http://assets.myntassets.com/v1/images/style/properties/0a7a47ce90cfd08530c13a81c0bcf099_images.jpg,Fabindia,Women Accessories Stoles Stoles Purple Summer Ethnic Fabindia Women Printed Purple Chanderi Stole
46553,Men,Accessories,Watches,Watches,Orange,Winter,Casual,Timex Men Orange Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Orange-Dial-Watch_362530a943d6f58b3892114e19bd6180_images.jpg,Timex,Men Accessories Watches Watches Orange Winter Casual Timex Men Orange Dial Watch
23285,Men,Accessories,Watches,Watches,White,Winter,Casual,Maxima Men White Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Ssteele-Men-White-Watch94d49cca9358df86d9cf1582b66857eb_images.jpg,Maxima,Men Accessories Watches Watches White Winter Casual Maxima Men White Watch
15005,Men,Apparel,Topwear,Jackets,Grey,Fall,Sports,ADIDAS Men Solid Grey Jackets,http://assets.myntassets.com/v1/images/style/properties/da97ea51b46239914af3bb727a5a4f5b_images.jpg,ADIDAS,Men Apparel Topwear Jackets Grey Fall Sports ADIDAS Men Solid Grey Jackets
20194,Men,Apparel,Topwear,Sweatshirts,White,Fall,Casual,Wrangler Men Seattle Embro White Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/b2d06ebb2f7d320abd5120e0f0d58123_images.jpg,Wrangler,Men Apparel Topwear Sweatshirts White Fall Casual Wrangler Men Seattle Embro White Sweatshirt
20558,Women,Accessories,Bags,Mobile Pouch,Red,Winter,Casual,Baggit Women Sawari Rose Red Mobile Pouch,http://assets.myntassets.com/v1/images/style/properties/835b62c424344837429a7e87fbcd6eea_images.jpg,Baggit,Women Accessories Bags Mobile Pouch Red Winter Casual Baggit Women Sawari Rose Red Mobile Pouch
22914,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Puma Men Neo Low Black Shoes,http://assets.myntassets.com/v1/images/style/properties/1e0e4ca75c85b7826fb4bd7d6914eb8a_images.jpg,Puma,Men Footwear Shoes Sports Shoes Black Fall Sports Puma Men Neo Low Black Shoes
56341,Men,Accessories,Watches,Watches,White,Winter,Casual,Fastrack Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-White-Dial-Watch_48205b6201d35be8695feeaab3363313_images.jpg,Fastrack,Men Accessories Watches Watches White Winter Casual Fastrack Men White Dial Watch
52548,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Pepe Jeans Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/a140a1287b5eecf2697c3a6bd602755f_images.jpg,Pepe,Men Apparel Bottomwear Jeans Blue Summer Casual Pepe Jeans Men Blue Jeans
56486,Women,Personal Care,Nails,Nail Polish,Red,Spring,Unknown,Streetwear Berry Shine Nail Polish # 79,http://assets.myntassets.com/v1/images/style/properties/Streetwear-Berry-Shine-Nail-Polish--79_9a1a62ffa1613ffe90ff24310648c84d_images.jpg,Streetwear,Women Personal Care Nails Nail Polish Red Spring Unknown Streetwear Berry Shine Nail Polish # 79
37621,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Madagascar3 Boys Yellow Printed T-Shirt,http://assets.myntassets.com/v1/images/style/properties/7a750b909f34029b87743c91c6ed0c9e_images.jpg,Madagascar3,Boys Apparel Topwear Tshirts Yellow Summer Casual Madagascar3 Boys Yellow Printed T-Shirt
20080,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,Casual,Peter England Men Essentials Grey  Melange Brief,http://assets.myntassets.com/v1/images/style/properties/9d38cceb658717fdf7ecaf737839d917_images.jpg,Peter,Men Apparel Innerwear Briefs Grey Melange Summer Casual Peter England Men Essentials Grey  Melange Brief
41315,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,Ethnic,Aurelia Women Navy Blue Leggings,http://assets.myntassets.com/v1/images/style/properties/bba2e85a8ebe0b3d59cccbdf6c019814_images.jpg,Aurelia,Women Apparel Bottomwear Leggings Navy Blue Summer Ethnic Aurelia Women Navy Blue Leggings
44860,Men,Apparel,Topwear,Tshirts,Red,Winter,Casual,Puma Men Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Red-T-shirt_dcaa819be7d7373667f7f44f702c2382_images.jpg,Puma,Men Apparel Topwear Tshirts Red Winter Casual Puma Men Red T-shirt
9681,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,ADIDAS Men Acm Red Jersey,http://assets.myntassets.com/v1/images/style/properties/adbc09d6ce8e6076b8bf4fc9d06db833_images.jpg,ADIDAS,Men Apparel Topwear Tshirts Red Fall Casual ADIDAS Men Acm Red Jersey
6616,Men,Apparel,Topwear,Shirts,Pink,Summer,Casual,Spykar Men Linen Pink Shirt,http://assets.myntassets.com/v1/images/style/properties/e6bf60746526dbf37c7330937f2aae18_images.jpg,Spykar,Men Apparel Topwear Shirts Pink Summer Casual Spykar Men Linen Pink Shirt
21747,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Vans Unisex  Era Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/20e86a306b5f6428c1518482c85ddd2a_images.jpg,Vans,Unisex Footwear Shoes Casual Shoes Black Fall Casual Vans Unisex  Era Black Casual Shoes
58603,Women,Accessories,Jewellery,Earrings,Pink,Winter,Casual,ToniQ Women Multi Coloured Earrings Set,http://assets.myntassets.com/v1/images/style/properties/ToniQ-Women-Multi-Coloured-Earrings-Set_5ff8342ee4ca8c343a1ad4227b898bb2_images.jpg,ToniQ,Women Accessories Jewellery Earrings Pink Winter Casual ToniQ Women Multi Coloured Earrings Set
25465,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men Downshifter 4 MSL White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/2c215eb81f89c628a1b0c075fcecf195_images.jpg,Nike,Men Footwear Shoes Sports Shoes White Summer Sports Nike Men Downshifter 4 MSL White Sports Shoes
35809,Women,Footwear,Shoes,Heels,Red,Summer,Casual,Enroute Women Red Flats,http://assets.myntassets.com/v1/images/style/properties/5a719cf46ab2fc99fbf6e347f49187d3_images.jpg,Enroute,Women Footwear Shoes Heels Red Summer Casual Enroute Women Red Flats
36351,Men,Accessories,Ties,Ties,Blue,Summer,Formal,Reid & Taylor Men Blue Tie,http://assets.myntassets.com/v1/images/style/properties/7d4179f8e35ee434b1c7c7272fcf8281_images.jpg,Reid,Men Accessories Ties Ties Blue Summer Formal Reid & Taylor Men Blue Tie
40689,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,Numero Uno Men Brown Shoes,http://assets.myntassets.com/v1/images/style/properties/6b1e9ae1aaae47c82dd8563ef12edc01_images.jpg,Numero,Men Footwear Shoes Formal Shoes Brown Summer Formal Numero Uno Men Brown Shoes
23789,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Oakley Men Pit Bull Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Oakley-Men-PIT-Bull-Black-Sunglasses7aae804374521fb924c9d01410ca17a0_images.jpg,Oakley,Men Accessories Eyewear Sunglasses Black Winter Casual Oakley Men Pit Bull Black Sunglasses
59885,Women,Apparel,Topwear,Tops,Beige,Fall,Casual,Femella Women Beige Tube Top,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Beige-Tube-Top_69dd6f76659b5ff7a061095e192189b3_images.jpg,Femella,Women Apparel Topwear Tops Beige Fall Casual Femella Women Beige Tube Top
44768,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Globalite Men Black Macross Shoes,http://assets.myntassets.com/v1/images/style/properties/0b89cd0e6001977f7e6f8d8d56862e6b_images.jpg,Globalite,Men Footwear Shoes Casual Shoes Black Summer Casual Globalite Men Black Macross Shoes
15451,Women,Accessories,Bags,Handbags,Brown,Fall,Casual,Hidekraft Women Leather Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/12cae503c5af0ee92ac222bf40604c68_images.jpg,Hidekraft,Women Accessories Bags Handbags Brown Fall Casual Hidekraft Women Leather Brown Handbags
39803,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,Peter England Men Lavender Formal Shirt,http://assets.myntassets.com/v1/images/style/properties/5c05413132fe24cd37cbd7a56ce5cd4f_images.jpg,Peter,Men Apparel Topwear Shirts Purple Summer Formal Peter England Men Lavender Formal Shirt
55118,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,Casual,Lakme Absolute Mattreal Ivory Fair Skin Natural Mousse 01,http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Mattreal-Skin-Natural-Mousse-01_1b21fc1fde41153f2941a9f6534a0e55_images.jpg,Lakme,Women Personal Care Makeup Foundation and Primer Skin Spring Casual Lakme Absolute Mattreal Ivory Fair Skin Natural Mousse 01
11593,Women,Apparel,Topwear,Kurtis,Blue,Summer,Ethnic,W Women Printed Blue Kurtis,http://assets.myntassets.com/v1/images/style/properties/0640ba5c2162dc2bc227e92835ff2505_images.jpg,W,Women Apparel Topwear Kurtis Blue Summer Ethnic W Women Printed Blue Kurtis
12614,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Ed Hardy Men Printed White Tshirts,http://assets.myntassets.com/v1/images/style/properties/03c69252a7835bcc5e29ebbf9af8f8a4_images.jpg,Ed,Men Apparel Topwear Tshirts White Fall Casual Ed Hardy Men Printed White Tshirts
21796,Men,Accessories,Belts,Belts,Black,Fall,Casual,Fossil Men Myles Black Belt,http://assets.myntassets.com/v1/images/style/properties/Fossil-Men-Myles-Black-Belt561188e7edc7ee97a288b60fc284f84a_images.jpg,Fossil,Men Accessories Belts Belts Black Fall Casual Fossil Men Myles Black Belt
59610,Women,Apparel,Saree,Sarees,Rust,Fall,Ethnic,FNF Rust Collection for Wedding Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Rust-Collection-for-Wedding-Sari_ab3fed358410645423d48102597df869_images.jpg,FNF,Women Apparel Saree Sarees Rust Fall Ethnic FNF Rust Collection for Wedding Sari
10112,Women,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Reebok Women Premier Zigfly White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/d2e026c2f28ea294a9bac4e43e064e97_images.jpg,Reebok,Women Footwear Shoes Sports Shoes White Fall Sports Reebok Women Premier Zigfly White Sports Shoes
5742,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Basics Men Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/d43c0f9ac86dacfd2ba76b5051b7ca5a_images.jpg,Basics,Men Apparel Topwear Tshirts Grey Summer Casual Basics Men Grey T-shirt
18533,Girls,Accessories,Watches,Watches,Pink,Winter,Casual,Chhota Bheem Chutki Kids-Girls Light Pink Watch,http://assets.myntassets.com/v1/images/style/properties/8c11ebcee646755a73c0e8eaf0d3a3a8_images.jpg,Chhota,Girls Accessories Watches Watches Pink Winter Casual Chhota Bheem Chutki Kids-Girls Light Pink Watch
34652,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Sports,Fila Men Salva Black Shoes,http://assets.myntassets.com/v1/images/style/properties/818d63e03b1d8ca74293332c86cdaefa_images.jpg,Fila,Men Footwear Shoes Casual Shoes Black Summer Sports Fila Men Salva Black Shoes
47598,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Portia Women Black Wedges,http://assets.myntassets.com/v1/images/style/properties/fa18511a578bcab79f564c667457b7ae_images.jpg,Portia,Women Footwear Shoes Heels Black Winter Casual Portia Women Black Wedges
51261,Men,Accessories,Belts,Belts,Black,Summer,Formal,Park Avenue Men Black & Brown Reversible Belt,http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Black---Brown-Reversible-Belt_f02135433741bb14678c4b732eed4929_images.jpg,Park,Men Accessories Belts Belts Black Summer Formal Park Avenue Men Black & Brown Reversible Belt
6110,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,UCB Men's Benetton Logo Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/8d6b19e0575ab37420c4114d69df4bcb_images.jpg,UCB,Men Apparel Topwear Tshirts Purple Summer Casual UCB Men's Benetton Logo Purple T-shirt
8696,Women,Accessories,Eyewear,Sunglasses,Red,Winter,Casual,Fastrack Women Hip Hop Red Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Hip-Hop-Red-Sunglasses742e557d4278c8fee903109aea92898a_images.jpg,Fastrack,Women Accessories Eyewear Sunglasses Red Winter Casual Fastrack Women Hip Hop Red Sunglasses
50552,Men,Apparel,Innerwear,Innerwear Vests,Black,Winter,Casual,Chromozome Men Black Innerwear  T-shirt,http://assets.myntassets.com/v1/images/style/properties/b6a0167219442f62f08b4f159c9e9f70_images.jpg,Chromozome,Men Apparel Innerwear Innerwear Vests Black Winter Casual Chromozome Men Black Innerwear  T-shirt
59010,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,Casual,Skechers Men Blue & Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/Skechers-Men-Blue---Black-Sports-Shoes_eea8b1fb7c8343c4fcf8dcf7e135445e_images.jpg,Skechers,Men Footwear Shoes Sports Shoes Blue Summer Casual Skechers Men Blue & Black Sports Shoes
20168,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Wrangler Men Calgary Grey Shirt,http://assets.myntassets.com/v1/images/style/properties/c836015b0dd98229231929e5a92f8270_images.jpg,Wrangler,Men Apparel Topwear Shirts Grey Fall Casual Wrangler Men Calgary Grey Shirt
43227,Women,Accessories,Bags,Handbags,Brown,Summer,Casual,United Colors of Benetton Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/58543cd97eba1c580806b6d6842c6fa0_images.jpg,United,Women Accessories Bags Handbags Brown Summer Casual United Colors of Benetton Women Brown Handbag
35826,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Fila Men Cavier White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/b1d7af8f4b1a700c7f477d185ff631c8_images.jpg,Fila,Men Footwear Shoes Sports Shoes White Summer Sports Fila Men Cavier White Sports Shoes
5795,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,ADIDAS Men's Graphic White T-shirt,http://assets.myntassets.com/v1/images/style/properties/0dad5105f42498411c9bdcf1d7f11758_images.jpg,ADIDAS,Men Apparel Topwear Tshirts White Summer Casual ADIDAS Men's Graphic White T-shirt
11269,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Nike Men Laced Crew Black T-Shirts,http://assets.myntassets.com/v1/images/style/properties/d8f29eafbc4f6346e0e1443ea1151e13_images.jpg,Nike,Men Apparel Topwear Tshirts Black Fall Sports Nike Men Laced Crew Black T-Shirts
27739,Women,Accessories,Bags,Handbags,Black,Winter,Casual,Murcia Black Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Black-Handbag_5f2f6e56f5d2d913efa033a8a3d2c30f_images.jpg,Murcia,Women Accessories Bags Handbags Black Winter Casual Murcia Black Handbag
10278,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Clarks Men Nature Easy Mahogany Leather Brown Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/26a9497430cc194dd9d7eb1a0813e716_images.jpg,Clarks,Men Footwear Shoes Casual Shoes Brown Fall Casual Clarks Men Nature Easy Mahogany Leather Brown Casual Shoes
29025,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Sports,ADIDAS Men Kaka Yellow T-shirt,http://assets.myntassets.com/v1/images/style/properties/6dc493e31fbfe751c42f18b212ef1150_images.jpg,ADIDAS,Men Apparel Topwear Tshirts Yellow Summer Sports ADIDAS Men Kaka Yellow T-shirt
52082,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Myntra Men Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Green-T-shirt_e827cacd52de84ebcb7adff1a80fc1ec_images.jpg,Myntra,Men Apparel Topwear Tshirts Grey Summer Casual Myntra Men Green T-shirt
33963,Women,Apparel,Topwear,Tunics,Red,Summer,Casual,Femella Women Red Tunic,http://assets.myntassets.com/v1/images/style/properties/cfc1090716c57a45b2d9f2034ace6f75_images.jpg,Femella,Women Apparel Topwear Tunics Red Summer Casual Femella Women Red Tunic
24611,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Solognac Men Brown T-shirt,http://assets.myntassets.com/v1/images/style/properties/4c6ba97839f927f035f2bf3a86c85d13_images.jpg,Solognac,Men Apparel Topwear Tshirts Brown Fall Casual Solognac Men Brown T-shirt
59633,Women,Apparel,Saree,Sarees,Pink,Fall,Ethnic,FNF Pink Collection for Wedding Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Pink-Collection-for-Wedding-Sari_70303edee6c317f4cecb814947ba5d1a_images.jpg,FNF,Women Apparel Saree Sarees Pink Fall Ethnic FNF Pink Collection for Wedding Sari
9118,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,Sports,Puma Women Axis Silver Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/a1348b59213b19dbb201dcb67ab0a542_images.jpg,Puma,Women Footwear Shoes Sports Shoes Silver Fall Sports Puma Women Axis Silver Sports Shoes
43569,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual,Puma Unisex Black Grit Backpack,http://assets.myntassets.com/v1/images/style/properties/35cd51d0d1fa697f94fdf441f967a873_images.jpg,Puma,Unisex Accessories Bags Backpacks Black Summer Casual Puma Unisex Black Grit Backpack
27839,Men,Accessories,Belts,Belts,Navy Blue,Summer,Casual,Bulchee Men Navy Blue Leather Belt,http://assets.myntassets.com/v1/images/style/properties/Bulchee-Men-Navy-Blue-Leather-Belt44d592b8c6482134dfc4874c566d9b1c_images.jpg,Bulchee,Men Accessories Belts Belts Navy Blue Summer Casual Bulchee Men Navy Blue Leather Belt
34948,Women,Apparel,Topwear,Dupatta,Red,Summer,Ethnic,Fabindia Red Hand Printed Chanderi Dupatta,http://assets.myntassets.com/v1/images/style/properties/16717160234833228f6a5a12538c4385_images.jpg,Fabindia,Women Apparel Topwear Dupatta Red Summer Ethnic Fabindia Red Hand Printed Chanderi Dupatta
25570,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Fila Men Trimax White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/3354dd580aabd86c38f1344c3b2cbe2f_images.jpg,Fila,Men Footwear Shoes Sports Shoes White Summer Sports Fila Men Trimax White Sports Shoes
46004,Women,Apparel,Saree,Sarees,Green,Summer,Ethnic,Fabindia Green & Blue Striped Mangalgiri Saree,http://assets.myntassets.com/v1/images/style/properties/7a2611e428218594d523f716196befab_images.jpg,Fabindia,Women Apparel Saree Sarees Green Summer Ethnic Fabindia Green & Blue Striped Mangalgiri Saree
32460,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,ADIDAS Men Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/0ec2b14a354a95eb31f06762dbd02cca_images.jpg,ADIDAS,Men Apparel Topwear Tshirts Blue Summer Sports ADIDAS Men Blue T-shirt
47394,Women,Accessories,Bags,Handbags,Olive,Summer,Casual,Baggit Women Olive Handbag,http://assets.myntassets.com/v1/images/style/properties/83d1ec0d9d9a132e2227c540694d46e7_images.jpg,Baggit,Women Accessories Bags Handbags Olive Summer Casual Baggit Women Olive Handbag
17832,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual,Nike Men Dunk High Navy Blue Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/3173c7b2e3eaa0bb248eeaeb68abc964_images.jpg,Nike,Men Footwear Shoes Casual Shoes Navy Blue Fall Casual Nike Men Dunk High Navy Blue Casual Shoe
49679,Men,Accessories,Eyewear,Sunglasses,Bronze,Winter,Casual,United Colors of Benetton Men Sunglass,http://assets.myntassets.com/v1/images/style/properties/0b55c9586dc12f427ae90f0a150a2121_images.jpg,United,Men Accessories Eyewear Sunglasses Bronze Winter Casual United Colors of Benetton Men Sunglass
